fips,PST045213,PST040210,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010213,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010212,BZA110212,BZA115212,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
27153,24382,24895,-2.1,24895,6.7,23.9,18.9,48.7,97.0,0.4,0.5,0.5,0.2,1.4,5.3,92.2,91.1,3.6,7.5,86.2,12.9,2074,23.1,12907,82.6,6.9,130200,10109,2.41,22217,45287,15.9,557,5623,17.1,1665,2203,0.0,0.0,0.0,0.0,0.0,0.0,648116,17986,160034,6664,15083,69,944.98,26.3
27155,3445,3558,-3.2,3558,5.7,21.5,25.7,50.4,92.9,0.5,4.5,0.1,0.0,1.8,1.6,91.8,90.5,1.2,3.3,89.7,16.0,387,14.5,2069,81.1,10.3,66300,1569,2.20,27039,44025,9.2,123,861,2.0,258,229,0.0,0.0,0.0,0.0,0.0,0.0,0,82559,45484,12380,0,7,573.90,6.2
27157,21443,21664,-1.0,21676,6.0,22.6,18.3,50.2,97.7,0.6,0.2,0.5,0.0,1.0,2.9,95.2,92.9,1.3,3.9,92.2,19.1,2007,22.4,9982,83.1,9.6,159300,8846,2.41,27980,53537,7.8,583,5891,3.3,1574,2293,0.0,0.0,0.0,0.0,0.0,18.5,0,92168,210766,9685,16992,45,522.98,41.4
27159,13804,13843,-0.3,13843,6.4,24.4,21.5,50.7,96.2,1.0,0.7,0.4,0.0,1.7,1.5,94.9,88.5,0.9,3.3,88.8,13.4,1200,22.8,6945,75.0,12.2,114900,5833,2.31,20164,35767,18.4,393,3853,-25.9,1044,1735,0.0,0.0,0.0,0.0,0.0,0.0,0,243381,177697,13284,10906,67,536.27,25.8
27161,19098,19136,-0.2,19136,5.8,23.0,15.8,52.8,94.7,2.3,0.9,0.8,0.0,1.2,5.8,89.4,87.0,2.8,6.5,92.6,18.9,1580,18.8,7884,79.7,14.3,140700,7367,2.43,25291,53433,8.8,478,6562,4.7,1168,1824,0.0,0.0,0.0,0.0,0.0,21.1,633876,105217,163649,8424,13502,19,423.36,45.2
27163,246603,238134,3.6,238136,6.2,25.4,12.3,50.5,87.9,4.2,0.5,5.3,0.1,2.0,3.7,84.6,90.2,6.0,9.1,95.9,40.1,15798,25.2,94854,81.9,14.1,249300,88216,2.68,36857,80747,5.6,5442,71349,5.4,17286,20974,1.5,0.3,3.8,0.0,1.1,28.9,5751832,1743551,2690704,11886,340899,828,384.28,619.7
27165,11137,11211,-0.7,11211,6.5,24.6,19.1,50.3,95.1,1.5,1.2,1.2,0.1,0.9,22.3,75.1,92.3,11.1,20.7,84.8,15.3,914,18.3,5023,76.1,15.3,95100,4463,2.47,24760,49210,11.7,298,3562,6.1,724,863,0.0,0.0,0.0,0.0,0.0,0.0,327529,145890,70359,6402,9103,13,434.95,25.8
27167,6557,6576,-0.3,6576,6.0,23.9,18.1,49.3,96.9,0.3,1.2,0.4,0.0,1.2,2.4,94.7,90.1,0.6,3.3,90.0,16.5,592,19.3,3063,82.6,12.3,105700,2679,2.40,24599,52970,7.0,172,2082,2.5,474,615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56267,8675,5102,9,750.96,8.8
27169,51232,51461,-0.4,51461,4.5,18.3,14.6,50.7,94.7,1.4,0.4,2.4,0.0,1.1,2.8,92.2,84.0,3.3,5.6,89.9,26.2,3259,17.1,20834,71.6,23.1,160400,19254,2.45,23055,46900,15.9,1190,21628,1.1,2863,3551,1.5,0.0,0.0,0.0,0.0,19.9,1711138,0,666138,13403,65402,73,626.21,82.2
27171,128470,124700,3.0,124700,7.6,29.0,10.9,49.7,95.6,1.1,0.4,1.2,0.0,1.6,2.7,93.3,89.4,2.4,4.3,93.6,26.3,7873,29.8,49326,84.3,8.5,204100,44816,2.76,29772,70930,6.1,3103,33298,4.6,9466,13118,0.0,0.0,1.0,0.0,0.5,24.0,1124571,440743,1458815,12448,106702,351,661.46,188.5
27173,10143,10438,-2.8,10438,6.0,23.1,19.8,49.1,94.1,0.4,3.4,0.5,0.1,1.5,4.2,90.6,86.1,1.7,5.1,89.6,17.2,918,18.7,4735,79.7,7.9,100900,4125,2.44,24581,52134,11.6,317,4725,12.8,856,993,0.0,0.0,0.0,0.0,0.0,21.0,0,302279,112949,11221,38276,15,759.10,13.8
28000,2991207,2967299,0.8,2967297,6.6,24.7,13.9,51.4,59.8,37.4,0.6,1.0,0.1,1.1,2.9,57.5,85.6,2.2,3.9,81.0,20.0,207673,23.9,1283165,69.9,13.6,100200,1087791,2.64,20670,38882,22.3,58644,895804,0.9,199777,225977,18.0,0.3,1.8,0.0,0.8,26.9,59869456,23003585,33751407,11552,7045097,6039,46923.27,63.2
28001,32090,32297,-0.6,32297,6.0,21.4,16.4,49.6,44.7,53.3,0.4,0.5,0.0,1.1,7.6,38.0,90.7,3.0,3.9,79.5,17.6,2221,19.9,14571,68.1,12.4,81800,12243,2.54,17585,27486,28.6,833,10681,5.0,2290,2409,23.3,0.0,0.0,0.0,0.0,13.4,0,0,427733,13528,98002,2,462.41,69.8
28003,37316,37057,0.7,37057,6.1,23.7,16.8,51.1,86.0,12.2,0.3,0.4,0.0,1.0,2.7,83.6,86.1,1.5,3.0,78.6,17.1,2353,20.9,17023,70.0,9.3,86300,14164,2.58,19003,32846,19.4,783,11831,4.5,2475,2909,0.0,0.0,0.9,0.0,0.0,18.2,944585,0,527641,14756,42518,9,400.04,92.6
28005,12899,13128,-1.7,13131,6.3,21.9,20.1,50.9,57.6,41.2,0.2,0.1,0.0,0.8,1.0,57.0,92.2,0.4,0.9,75.2,10.8,812,38.6,6587,83.4,1.8,68600,5191,2.52,17036,30471,28.4,168,1155,-5.2,843,992,0.0,0.0,0.0,0.0,0.0,0.0,0,17879,36342,2727,1322,0,730.10,18.0
28007,19317,19564,-1.3,19564,6.9,25.5,18.8,52.4,56.6,42.2,0.3,0.3,0.0,0.6,1.9,55.0,88.5,1.4,1.8,73.1,17.9,1329,27.4,9077,74.6,6.2,73200,7249,2.63,17955,31102,28.1,347,4741,-0.4,1133,1577,0.0,0.0,0.0,0.0,0.0,27.1,319485,37028,171350,8756,13697,4,734.98,26.6
28009,8571,8730,-1.8,8729,5.6,23.0,17.4,50.1,61.8,36.7,0.4,0.1,0.0,1.0,2.2,60.0,91.2,1.0,2.4,75.8,11.5,539,37.9,4164,81.3,3.1,84400,3213,2.69,17504,26899,27.4,59,840,-15.2,531,528,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25101,3141,0,1,406.62,21.5
28011,34049,34147,-0.3,34145,7.6,25.7,13.2,53.5,33.7,64.7,0.2,0.6,0.1,0.7,2.1,32.3,83.7,0.8,1.6,73.1,20.4,1530,17.4,14144,54.3,19.9,82500,12410,2.63,16716,27768,34.2,714,8511,3.0,2004,2240,28.9,0.0,2.1,0.0,0.0,31.4,287016,0,303409,8116,31055,83,876.57,39.0
28013,14734,14962,-1.5,14962,6.6,24.3,17.3,51.8,70.4,28.1,0.2,0.1,0.0,1.1,5.7,65.3,84.8,3.2,4.9,68.4,10.0,927,24.6,6891,70.1,5.9,59700,6005,2.44,16910,30768,20.3,267,2727,-0.5,935,1101,0.0,0.0,0.0,0.0,0.0,27.2,235326,29012,94108,6445,2525,1,586.57,25.5
28015,10385,10597,-2.0,10597,4.5,19.9,20.3,48.9,65.4,33.3,0.2,0.2,0.0,0.9,1.2,64.5,94.3,0.0,1.3,77.1,13.6,606,22.7,5023,83.6,2.8,65000,3814,2.68,16508,30568,25.4,101,612,27.2,660,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24204,2344,667,0,628.24,16.9
28017,17311,17392,-0.5,17392,6.9,25.1,15.3,51.9,54.8,43.5,0.3,0.3,0.1,1.0,3.9,51.8,90.0,1.1,2.8,73.0,11.6,689,25.0,7457,71.8,9.1,64600,6673,2.57,16396,31028,26.6,353,5461,2.3,1069,1467,0.0,0.0,0.0,0.0,0.0,25.4,427185,101537,128019,6785,11476,2,501.78,34.7
28019,8371,8543,-2.0,8547,5.7,23.0,18.9,51.5,68.0,30.3,0.3,0.3,0.1,1.2,1.4,67.1,85.7,0.2,1.1,79.3,12.5,572,27.1,4131,74.3,7.3,72600,3377,2.45,17256,30180,21.9,121,1187,6.9,652,469,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30814,3424,1666,1,418.18,20.4
28021,9253,9598,-3.6,9604,6.1,22.1,13.9,52.3,14.0,84.7,0.1,0.4,0.0,0.8,1.1,13.6,92.1,0.8,1.1,83.7,16.5,404,22.6,4189,77.5,4.2,52000,3257,2.80,12788,24078,35.8,110,2289,0.0,363,310,40.0,0.0,0.0,0.0,0.0,14.5,0,0,39271,3675,4726,0,487.41,19.7
28023,16415,16732,-1.9,16732,5.6,23.6,17.7,52.6,64.3,34.4,0.4,0.2,0.0,0.6,1.1,63.4,92.9,0.4,0.7,79.0,10.1,1401,29.8,7823,82.2,3.1,63000,6446,2.57,18559,31831,24.7,243,2794,20.7,1034,1413,0.0,0.0,0.0,0.0,0.0,17.3,0,0,58099,3346,4486,1,691.55,24.2
28025,20408,20634,-1.1,20634,6.2,24.8,15.7,53.0,40.1,58.8,0.2,0.2,0.0,0.6,1.3,39.4,88.3,0.2,1.4,79.2,17.2,1371,23.4,9144,70.7,10.1,81900,7873,2.58,18833,31228,24.3,355,4227,2.3,1246,1424,0.0,0.0,0.0,0.0,0.0,25.2,392963,0,126026,6037,15843,7,410.08,50.3
28027,25182,26151,-3.7,26151,8.5,28.2,13.0,53.9,23.4,75.1,0.1,0.6,0.0,0.7,1.4,22.6,85.4,0.9,1.6,74.2,17.3,1271,19.2,10729,54.0,21.9,57400,9276,2.75,15848,25574,37.4,560,6822,-1.8,1698,2027,33.0,0.0,0.0,0.0,0.0,27.5,0,0,260323,9448,120568,6,552.44,47.3
28029,28921,29449,-1.8,29449,6.7,24.0,14.9,51.7,47.3,51.1,0.2,0.4,0.0,0.9,2.8,45.3,90.2,1.9,3.0,80.5,13.3,1894,23.9,12055,75.1,4.7,70100,10014,2.81,18327,36645,24.4,427,6101,0.3,1696,1803,19.7,2.3,0.0,0.0,1.5,21.5,0,0,143069,4889,15675,5,777.24,37.9
28031,19423,19571,-0.8,19568,7.1,24.9,16.6,51.1,62.8,35.7,0.2,0.2,0.0,0.9,2.1,61.4,91.5,0.3,1.6,78.8,14.0,1412,29.2,8444,84.2,3.5,76600,6821,2.82,16947,32345,28.5,333,3881,1.6,1439,1495,12.3,0.0,0.0,0.0,0.0,20.1,0,66560,171612,8453,11175,1,413.79,47.3
28033,168240,161256,4.3,161252,6.5,27.2,11.4,51.5,72.7,24.1,0.3,1.3,0.1,1.4,4.9,68.4,85.8,3.5,5.5,88.5,21.2,11548,25.4,63018,76.4,11.9,153000,57518,2.80,25073,58851,10.2,2578,45756,7.6,11251,12573,13.0,0.0,1.8,0.0,1.5,28.5,1663506,1676805,2069453,13825,256752,698,476.15,338.7
28035,77059,74934,2.8,74934,7.0,23.2,12.3,52.2,60.3,36.9,0.4,1.0,0.1,1.3,3.4,57.6,79.3,2.8,4.6,83.5,26.7,5744,20.4,32362,57.2,25.1,114800,27964,2.54,20182,35459,27.5,1876,30945,0.5,5093,5646,12.4,0.0,1.9,0.0,0.0,24.8,883448,424129,2121634,26812,158846,204,466.31,160.7
28037,7931,8118,-2.3,8118,5.8,24.6,17.6,51.1,63.4,35.5,0.2,0.1,0.0,0.8,1.0,62.7,93.3,0.5,0.8,78.4,10.5,680,42.0,4125,82.5,2.5,64900,3263,2.44,20527,31819,25.4,113,1123,-4.6,450,524,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20884,2507,0,0,563.78,14.4
28039,23159,22579,2.6,22578,7.2,26.3,13.9,49.5,90.0,8.5,0.4,0.2,0.0,0.9,2.3,87.9,86.2,2.0,2.1,84.6,10.8,1794,35.6,9294,82.9,2.4,99800,8031,2.74,20080,46263,17.6,314,3254,3.6,1327,2033,4.9,0.0,0.0,0.0,0.0,21.3,0,0,231543,10510,13432,7,478.71,47.2
28041,14244,14395,-1.0,14400,4.7,20.1,12.4,40.4,71.6,27.1,0.3,0.1,0.0,0.8,1.1,70.7,84.1,0.7,2.4,73.8,7.9,1212,38.4,5087,82.3,5.8,84400,4131,2.76,13820,38836,17.0,122,745,-11.4,647,783,0.0,0.0,0.0,0.0,0.0,0.0,0,27584,39126,2857,1698,0,712.76,20.2
28043,21612,21906,-1.3,21906,6.5,23.9,16.0,52.9,56.3,42.2,0.2,0.4,0.0,0.9,1.2,55.4,88.3,0.5,1.0,76.6,16.0,1194,21.0,10136,71.0,12.8,84900,8483,2.53,20594,35912,22.4,544,7876,-1.3,1372,1973,14.5,0.0,0.0,0.0,0.0,32.2,732464,0,377005,16312,36218,17,422.11,51.9
28045,45566,43929,3.7,43929,5.6,22.6,16.9,50.5,88.2,8.1,0.6,1.1,0.1,2.0,3.6,85.2,85.2,3.9,4.5,86.0,23.0,4324,29.5,23021,76.9,11.0,142400,17712,2.46,22898,43727,19.7,697,9864,-19.4,3186,4258,0.0,0.0,3.3,0.0,0.0,0.0,0,0,383192,9642,133842,451,473.75,92.7
28047,196500,187105,5.0,187105,7.2,24.3,12.8,50.3,70.2,23.7,0.6,3.0,0.1,2.5,5.4,65.7,79.6,4.5,6.7,85.5,21.0,21260,21.9,88508,63.3,22.7,143900,71418,2.56,23378,43593,18.2,4133,71146,4.0,13692,14674,10.7,0.0,4.7,0.0,1.5,24.7,0,839746,2903219,16472,1619113,1055,573.99,326.0
28049,244899,245285,-0.2,245285,7.0,25.6,11.7,53.2,27.8,70.3,0.2,0.8,0.0,0.9,1.6,26.7,83.6,2.0,3.3,84.6,27.4,14521,21.3,103763,59.7,23.1,109500,88197,2.70,20589,38152,24.2,5536,98349,4.0,19777,21768,37.5,0.0,1.8,0.0,0.4,33.5,1406186,2118836,2992625,12021,403797,224,869.74,282.0
28051,18428,19198,-4.0,19198,8.1,27.6,13.3,52.9,16.1,82.9,0.1,0.4,0.0,0.6,0.9,15.8,90.5,0.1,0.5,69.2,11.8,536,29.3,8357,71.5,7.3,51300,6604,2.81,12278,22335,42.6,246,2044,2.5,1114,1086,39.7,0.0,0.0,0.0,0.0,25.9,207973,31091,114372,5599,5530,8,756.70,25.4
28053,8922,9375,-4.8,9375,7.9,27.6,13.6,52.7,23.9,74.7,0.1,0.3,0.1,0.9,2.4,22.3,90.1,0.3,0.8,65.1,11.4,489,17.8,3825,57.0,11.6,61500,3159,2.95,12573,24783,41.2,153,1812,-12.8,573,718,0.0,0.0,0.0,0.0,0.0,27.6,0,15127,81350,8198,4395,1,418.49,22.4
28055,1395,1406,-0.8,1406,3.6,15.1,14.6,40.0,34.8,64.2,0.4,0.4,0.0,0.1,0.9,34.1,78.8,0.3,0.3,58.3,6.3,89,22.2,553,74.2,12.6,60400,488,2.59,15241,24474,30.1,7,51,-48.5,71,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,413.05,3.4
28057,23434,23401,0.1,23401,5.9,22.4,17.1,51.0,92.2,6.5,0.3,0.3,0.0,0.7,1.4,91.0,88.6,0.1,1.8,74.9,13.4,1464,24.0,10107,78.9,3.4,81900,8897,2.52,18457,36235,13.8,342,4631,8.5,1303,2007,0.0,0.0,0.0,0.0,0.0,25.3,0,59439,135017,5876,12294,7,532.79,43.9
28059,140450,139668,0.6,139668,6.2,24.5,13.8,50.7,73.4,22.0,0.4,2.2,0.1,1.8,5.2,68.8,85.4,3.7,6.3,85.8,19.2,14203,24.0,60678,71.5,14.0,126600,50180,2.75,24158,49750,15.4,2247,42359,-9.2,8722,9245,12.5,0.6,3.8,0.0,0.0,30.6,0,0,1305043,9964,178044,343,722.75,193.2
28061,16470,17062,-3.5,17062,6.5,23.3,17.9,51.5,46.7,52.2,0.2,0.2,0.1,0.6,1.1,46.1,92.7,0.7,1.5,75.3,13.7,988,26.7,8158,80.2,2.8,69900,6891,2.45,19115,30998,21.1,210,3512,6.3,880,1100,0.0,0.0,0.0,0.0,0.0,31.9,256511,89451,68927,3839,4405,0,676.24,25.2
28063,7629,7732,-1.3,7726,6.6,22.8,13.5,50.0,13.9,85.3,0.1,0.1,0.0,0.5,0.4,13.8,92.4,0.1,0.2,78.8,20.9,324,23.3,3648,69.6,8.1,64900,2578,2.78,11771,20281,41.1,59,729,11.5,472,552,0.0,0.0,0.0,0.0,0.0,53.1,0,0,18620,2073,0,0,519.93,14.9
28065,11948,12487,-4.3,12487,6.0,21.4,18.6,52.1,38.8,59.8,0.3,0.2,0.0,0.9,1.0,38.2,94.7,0.5,0.8,77.7,14.3,664,35.8,5848,81.4,5.8,76400,4851,2.52,16780,27201,26.5,144,1023,-16.3,860,962,32.2,0.0,0.0,0.0,0.0,0.0,0,0,57305,4508,6156,0,408.44,30.6
28067,68961,67761,1.8,67761,7.3,25.7,15.2,51.3,68.8,29.2,0.6,0.5,0.0,0.8,4.4,65.1,87.8,3.3,5.0,78.4,16.6,4937,22.8,28378,73.4,8.9,86300,24657,2.68,20227,38233,24.0,1336,25113,-1.5,4170,4578,6.9,0.0,0.0,0.0,0.0,23.3,1759970,402659,816399,12212,442842,11,694.80,97.5
28069,10294,10461,-1.6,10456,4.8,21.8,16.7,50.0,34.9,60.5,3.6,0.2,0.0,0.9,0.7,34.6,91.2,0.8,4.5,75.4,10.4,601,29.5,4701,77.9,7.0,65900,3786,2.56,14466,27471,28.0,134,1320,12.3,461,567,34.7,0.0,0.0,0.0,0.0,0.0,0,0,46672,4670,1374,0,766.18,13.6
28071,51318,47359,8.4,47351,5.4,18.2,11.1,51.1,72.2,23.8,0.3,2.6,0.1,1.0,2.3,70.3,70.1,3.0,4.4,86.8,39.2,2549,18.0,23283,62.4,25.3,159900,15301,2.75,21206,42688,23.5,1059,13327,4.7,3520,3805,0.0,0.0,0.0,0.0,0.0,21.9,0,0,507113,11711,96237,403,631.71,75.0
28073,58801,55658,5.6,55658,6.9,25.8,11.4,51.8,76.9,20.4,0.3,1.2,0.1,1.2,2.4,74.8,80.4,2.3,3.5,89.3,31.9,3982,25.4,24093,67.0,21.4,160900,21473,2.57,26958,50743,17.6,1299,16303,-4.1,4045,5219,0.0,0.0,1.2,0.0,0.0,22.4,0,0,991801,20858,103490,22,497.06,112.0
28075,80254,80261,0.0,80261,6.4,24.2,14.8,51.5,55.0,42.9,0.3,0.9,0.1,0.9,2.0,53.5,84.6,2.0,3.3,82.9,18.8,7106,20.6,34726,67.0,17.4,87300,29715,2.56,21262,36814,23.4,1975,30438,0.4,4691,6323,19.0,0.0,0.0,0.0,0.0,26.2,750921,1127560,1320584,16936,135846,113,703.63,114.1
28077,12514,12929,-3.2,12929,6.7,24.2,15.7,50.8,67.4,31.2,0.3,0.3,0.0,0.8,2.3,65.6,94.1,0.2,1.5,81.8,13.3,1101,34.6,5989,80.1,3.9,77700,4825,2.65,19953,38364,18.7,168,1751,-7.6,711,1081,0.0,0.0,0.0,0.0,0.0,17.3,0,0,46762,3530,4008,2,430.67,30.0
28079,23389,23805,-1.7,23805,6.9,28.9,14.1,48.0,50.4,41.7,6.7,0.3,0.0,0.9,4.3,47.9,89.2,2.4,6.4,74.0,10.5,1502,33.5,9367,75.8,4.4,71900,7977,2.81,15580,30862,26.9,285,4753,2.7,1171,1195,24.5,0.0,0.0,0.0,0.0,22.7,0,22652,180447,7927,13004,1,583.00,40.8
28081,85340,82910,2.9,82910,7.1,26.1,14.0,52.1,69.2,28.6,0.3,0.8,0.0,1.1,2.4,67.2,86.7,1.8,3.8,83.0,21.4,5298,19.1,36025,69.2,15.0,108700,31759,2.58,22119,41242,18.3,2392,46073,0.6,5597,6912,7.8,0.0,0.7,0.0,0.6,21.8,2986825,847900,1439479,17967,148229,181,449.95,184.3
28083,31607,32317,-2.2,32317,7.7,27.1,12.3,51.9,25.5,72.6,0.4,0.7,0.0,0.7,2.5,24.1,90.6,3.1,3.9,70.0,17.4,1042,15.8,13123,50.6,18.5,67400,10942,2.72,12972,23659,39.3,730,12152,0.0,1532,1599,0.0,0.0,3.5,0.0,0.0,26.9,0,0,438713,12503,51401,17,592.54,54.5
28085,34810,34869,-0.2,34869,6.6,24.9,15.2,52.2,67.9,30.7,0.2,0.4,0.0,0.8,1.2,67.0,91.2,0.8,2.1,81.0,16.5,1869,28.4,15174,76.8,7.1,80100,13184,2.59,19964,37176,21.6,796,10211,-0.1,2241,3017,17.5,0.0,0.0,0.0,0.0,0.0,275680,0,501974,14629,41228,11,586.12,59.5
28087,59922,59779,0.2,59779,6.6,24.2,14.0,52.4,54.1,43.8,0.2,0.7,0.1,1.1,1.8,52.7,83.2,1.5,3.2,80.9,20.1,5544,20.4,26767,63.0,16.2,112500,23429,2.47,21593,37508,25.7,1512,21145,0.6,3675,5145,11.3,0.0,1.6,0.0,0.0,23.0,2075457,0,809310,13596,88621,149,505.51,118.3
28089,100412,95203,5.5,95203,6.6,25.9,11.8,51.9,57.8,38.5,0.4,2.3,0.1,0.8,2.9,55.7,88.1,4.0,5.7,89.5,45.7,5791,22.7,40126,70.1,18.9,196600,35774,2.63,32637,60195,13.6,2851,42784,0.3,9663,11036,17.5,0.0,1.9,0.0,0.0,24.7,6471938,3305948,1268437,14172,180563,636,714.51,133.2
28091,26180,27088,-3.4,27088,6.7,24.7,16.0,51.6,66.1,32.5,0.2,0.3,0.0,0.9,1.4,64.9,86.0,0.3,2.1,76.3,13.2,1681,33.4,11777,78.1,5.8,79500,9786,2.65,17927,31865,25.7,598,6613,1.0,1821,2477,0.0,0.0,1.3,0.0,0.0,24.9,166262,155659,259002,10098,20071,4,542.38,49.9
28093,36515,37143,-1.7,37144,5.9,22.3,14.4,50.7,51.1,47.4,0.3,0.2,0.0,0.9,3.4,48.3,87.2,1.9,3.2,71.1,10.7,2296,31.8,14859,79.1,5.0,86100,13019,2.70,17784,34459,23.7,403,6228,1.9,2539,2734,36.8,0.0,0.0,0.0,0.0,29.1,0,43470,166379,4559,14189,40,706.19,52.6
28095,36116,36989,-2.4,36989,5.6,23.0,17.2,52.0,68.1,30.6,0.2,0.2,0.0,0.9,1.1,67.3,88.8,0.3,1.5,76.9,12.9,2365,22.9,16361,77.5,6.9,80100,14393,2.53,18598,35370,20.9,652,8195,-1.1,1891,2169,7.1,0.0,1.2,0.0,0.0,30.0,1472743,111082,281974,7610,21770,3,765.09,48.3
28097,10553,10925,-3.4,10925,6.0,23.2,18.2,52.2,53.4,45.4,0.2,0.3,0.0,0.6,1.2,52.5,95.5,0.2,0.4,73.6,13.3,812,23.5,5325,73.2,3.4,68600,4216,2.55,15880,30440,32.5,221,2357,-1.6,559,908,25.6,0.0,0.0,0.0,0.0,29.7,0,7623,136579,11892,7336,75,406.98,26.8
28099,29507,29671,-0.6,29676,7.6,28.4,14.2,52.3,60.3,21.2,16.4,0.5,0.0,1.5,1.9,59.2,89.4,1.1,11.3,77.2,12.0,1944,23.6,12288,74.6,5.5,73200,10614,2.74,19078,37893,22.2,514,8072,2.1,1561,1760,0.0,1.8,0.0,0.0,0.0,26.6,192438,286853,255834,8565,24150,1,570.14,52.1
28101,21689,21720,-0.1,21720,7.0,25.5,16.0,51.9,63.6,30.3,4.9,0.4,0.0,0.8,1.6,62.3,87.8,1.5,5.8,83.1,13.3,2065,26.6,9318,78.4,3.8,68400,7977,2.63,18237,35907,19.3,308,3944,12.0,1200,1355,0.0,0.0,0.0,0.0,0.0,26.4,290795,9154,146663,6500,11180,0,578.10,37.6
28103,11089,11545,-3.9,11545,6.8,25.7,14.8,51.6,27.0,71.7,0.2,0.2,0.0,0.8,1.0,26.4,91.1,1.1,2.1,64.5,11.1,395,27.9,5137,70.4,5.2,61300,4173,2.71,12534,22652,36.2,195,1719,-1.8,834,760,0.0,0.0,0.0,0.0,0.0,23.9,198912,26843,82888,6993,4571,2,695.14,16.6
28105,49043,47671,2.9,47671,5.5,18.1,9.9,50.3,58.6,36.9,0.2,3.1,0.1,1.1,1.6,57.4,72.6,2.8,5.1,86.7,43.1,2105,17.9,21115,50.1,35.7,119400,18482,2.37,19704,29430,34.2,849,11146,3.4,2814,2624,0.0,0.0,2.1,0.0,1.1,22.5,514341,166199,387892,8838,77313,164,458.20,104.0
28107,34402,34699,-0.9,34707,7.2,26.0,13.9,51.7,48.8,49.6,0.3,0.3,0.0,1.0,1.6,47.7,90.7,0.7,1.1,74.2,14.9,1994,25.1,14600,76.2,6.4,76400,12078,2.83,17146,36147,27.2,638,8607,-5.7,2376,2784,0.0,0.0,0.0,0.0,0.0,26.2,495278,484515,384416,10918,32577,9,685.14,50.7
28109,55072,55834,-1.4,55834,6.3,23.7,16.5,50.7,84.5,12.6,0.6,0.5,0.1,1.7,3.1,81.8,87.5,1.5,2.1,82.3,14.5,5283,33.6,24308,77.9,6.6,115700,20519,2.67,20244,41940,21.8,819,7326,0.2,3948,5224,0.0,0.0,0.8,0.0,0.0,0.0,0,0,615612,10779,43186,170,810.86,68.9
28111,12131,12249,-1.0,12250,6.5,23.9,16.7,51.2,78.5,19.8,0.4,0.2,0.0,1.1,1.1,77.6,92.8,0.1,0.6,80.2,7.4,930,32.1,5478,86.3,3.4,80200,4629,2.61,17366,35942,20.5,151,1598,-5.1,710,955,0.0,0.0,0.0,0.0,0.0,21.5,0,0,60391,4951,1221,2,647.25,18.9
28113,40014,40407,-1.0,40404,7.1,26.5,15.3,52.6,45.8,52.4,0.3,0.6,0.0,0.8,1.3,45.0,84.0,1.1,2.8,78.7,15.8,2479,23.2,17799,70.0,11.8,81000,14867,2.66,18797,35212,26.2,1002,12973,1.2,3085,3533,29.2,0.0,0.0,0.0,0.0,26.2,0,188719,544686,13694,50918,1,409.02,98.8
28115,30897,29957,3.1,29957,6.7,26.4,13.7,50.4,82.6,15.2,0.6,0.3,0.1,1.3,6.1,77.6,89.2,3.1,5.4,75.1,11.9,1546,25.0,12443,78.9,4.3,79900,9962,2.98,17745,40260,15.6,480,10693,8.9,1903,1706,0.0,0.0,0.0,0.0,0.0,14.5,0,57538,203614,7068,14755,34,497.69,60.2
28117,25388,25276,0.4,25276,6.6,23.4,16.5,50.7,84.3,14.0,0.3,0.2,0.0,1.2,1.4,83.2,84.4,0.9,2.1,73.2,11.5,1349,22.7,11017,76.5,10.5,73800,9673,2.52,17546,33294,24.3,485,6662,4.9,1497,1862,5.9,0.0,0.0,0.0,0.0,32.1,975223,17781,162043,6359,17540,9,414.98,60.9
28119,7803,8223,-5.1,8223,6.8,24.9,15.0,52.3,28.7,69.5,0.2,0.3,0.0,1.2,0.9,28.3,84.9,0.8,1.3,67.0,11.8,439,22.5,3578,66.1,11.2,47400,3155,2.54,13740,23115,37.8,109,784,3.3,411,353,34.3,0.0,0.0,0.0,0.0,0.0,0,19137,24719,2815,1903,8,405.01,20.3
28121,146767,141617,3.6,141617,6.5,24.7,12.8,51.7,77.6,19.8,0.2,1.2,0.1,1.0,2.6,75.4,83.2,2.1,3.8,88.6,28.2,10279,24.7,57435,75.6,12.3,148000,52870,2.59,27051,57593,11.4,3411,50909,2.0,11388,12782,7.6,0.0,2.4,0.0,0.0,23.7,1865834,2629579,2226182,16103,197777,529,775.49,182.6
